OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
6451a00d5618030003896facd413b919	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6455351dfe45fab403e6f11a8cad6a5c	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
645a75aef6c56d721942e1dfb8d0488a	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
645cb5adc132f781b4e198d9f476ff46	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
645df1a8901725646313c031daee9c3d	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
645dfab90a46ccd1c57c90cdb37f92db	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6466ea7b94daad4a739a25a0f15fee09	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unidentified_Helotiales	Unidentified_Helotiales	Unidentified_Helotiales
64700d41932e15740ad0d392fc9679d2	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
647015009bc9e4af1ac3b36c0d8ca594	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6477ee595e2b1be8b1f21e1be6ca7fd1	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Unidentified_Leucosporidium
6478b18d86bcf8f68f0156e9856a0232	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
647ded627c19bb44130207fce6b40a3b	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Coriolaceae	Unidentified_Coriolaceae	Unidentified_Coriolaceae
64836637a628b7356fa8698b3962b739	Fungi	Basidiomycota	Agaricomycetes	Russulales	Unidentified_Russulales	Unidentified_Russulales	Unidentified_Russulales
648520f5a76b8c6ca223b9b0373c1b27	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
649b0132e2b799ab26d74b5349aaa792	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64a6829db630268c3e29fe7bc1a3cc17	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64ab8c14bdc8209aa00179b8e375c815	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Unidentified_Coniochaetaceae	Unidentified_Coniochaetaceae
64bd234995bd2ab8a596bdad1084d6ab	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64d12b7786f6cb71ec9bc206fe9caf42	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64d1cbf2d10d3ae9452a5e436ae4fd60	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64d6f9c382aa3e7247d4c2297b4b9183	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64d989fd28f1ef848f4e6f19b9101282	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
64db7caa686117d25e44ce7d384c373c	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Heterobasidion	Unidentified_Heterobasidion
64e0941b11f5fc2e0ca6edb1e67111f7	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64e1f992b597be1b40f3001cf21baaa8	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
64e26ebaf718326e04eefdbbe7d4bace	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unidentified_Nectriaceae	Unidentified_Nectriaceae
64f4b895bb2c555178ac6904baef9e80	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
65063126bedece86b05a07c42251169e	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
650c19f030e10c6bf07e388a3f54d178	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
650e637e28dd15fdabb1b480b02107c0	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Unidentified_Chaetosphaeriaceae	Unidentified_Chaetosphaeriaceae
6513416dc70be02cf8be403020adf40c	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6516af923e6a4ed0139c820587256b1d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unidentified_Mortierella
651dbf01460a3e53be1aa92e2498a0a2	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Unidentified_Cladophialophora
652692d076e48e47382a0b775283d05e	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Unidentified_Microascaceae	Unidentified_Microascaceae
652b3409c99314f0342a7009281e688e	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
652d0a7e1f7fdb634c312f5e5de25f1d	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unidentified_Sordariales	Unidentified_Sordariales	Unidentified_Sordariales
65351065d8a3b7ddf2d50eaef6350435	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unidentified_Fusarium
653707ebcb991635838780458424a024	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Unidentified_Talaromyces
65371828e5a965edcecc053c0d13593c	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unidentified_Sordariales	Unidentified_Sordariales	Unidentified_Sordariales
653ba38303a5e0f5abad34853e5c8d26	Fungi	Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota	Unidentified_Ascomycota
653cdf39b9ce1a1bb016023e2bc23335	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unidentified_Penicillium
6542fa71b5f33f310c464cb84063edf1	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
6545883e9ee200390e5c87759f7b675d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
6546a19107339a6e4e7c757772ea128f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unidentified_Mortierella
65484428f4f27974f6c7c703cfa24e1b	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
654c681531f1af9806d26de4968c7614	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unidentified_Lasiosphaeriaceae	Unidentified_Lasiosphaeriaceae
6550123dcb19926ebd6db22bef274255	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Unidentified_Helotiaceae	Unidentified_Helotiaceae
6558011d238feb9aac90688f7dc2c40e	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
655d1a63f94a8c2eac2626816e12fcd3	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
655dfb975fc51769569b1b10e91c4765	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unidentified_Helotiales	Unidentified_Helotiales	Unidentified_Helotiales
6561b49957472649f70f2e0e30fd9df0	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
6563855cf0020c6e61a41d8eff0558c0	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
656615a59f18f7501ef2f111fc5a1e54	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unidentified_Sordariales	Unidentified_Sordariales	Unidentified_Sordariales
656ea29c0ca689a830173bcd7d90ea40	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
656ecfed928079dc3707e85ce2eebbd1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unidentified_Penicillium
65703f3767d018a07b2c85f497a44b71	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6579700f5d69af4fc67ffaa6d8d036b7	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Unidentified_Cantharellales	Unidentified_Cantharellales	Unidentified_Cantharellales
65942452012fc21a4dd33b135d334db1	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
6596d69e95d73acfa426e916a593ffe6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unidentified_Helotiales	Unidentified_Helotiales	Unidentified_Helotiales
65a7cdb6a0b61bf22c072216fb796b2d	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
65acba40cd4ce477898dd8cdeade0c0c	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
65acff57f432a616c8b889c5ac8a4edf	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
65ad38597829645d6fbb2beb492dade1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unidentified_Pleosporales	Unidentified_Pleosporales	Unidentified_Pleosporales
65b3c724ddd62cefcd16a83677f2eed5	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
65c479a985d3fc32691c250142f00808	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
65d2193ea392bf5eb61b8157edf1bfd6	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
65d73d34fef76c01bc2660d8e591be7d	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Unidentified_Clavicipitaceae	Unidentified_Clavicipitaceae
65dcbcdfa0f85f7c06553ee05567227a	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
65e5147430de20a425c4303c43791a0e	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Unidentified_Debaryomycetaceae	Unidentified_Debaryomycetaceae
65ea5546254b53d8a3f2b3609583266d	Fungi	Basidiomycota	Tremellomycetes	Unidentified_Tremellomycetes	Unidentified_Tremellomycetes	Unidentified_Tremellomycetes	Unidentified_Tremellomycetes
65eaaf61acf5b84d3f2aed6a2400bb21	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unidentified_Aspergillus
65ff77c5f3fc6662b2c41534ede9084c	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
6608a1008d01419d54cb928076008d59	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unidentified_Helotiales	Unidentified_Helotiales	Unidentified_Helotiales
660e2b2e98ae34989cc6ea4bea8e8a1f	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Unidentified_Sebacinales	Unidentified_Sebacinales	Unidentified_Sebacinales
660ff2ea5a27e7dfa076782a5062256e	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6621413b54862178e824279f8da61b71	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
6626629c8c6a2c8270142f6e3789e02b	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
662bd36807f85cb516f4a57d107b66a9	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
663274d9fbd806fc5aa24a7049c5f141	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
6632ff4072cb387082e58061a7dc88ae	Fungi	Basidiomycota	Agaricomycetes	Unidentified_Agaricomycetes	Unidentified_Agaricomycetes	Unidentified_Agaricomycetes	Unidentified_Agaricomycetes
66390cacaee36a662bfdcf56ee142aad	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
663f803e6a075f4f0d435c95777d8b10	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
66445acfcbeb1ddb74eec1cecc53f76a	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6654e890ff6082fa0cda72be205eb61a	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Unidentified_Plectosphaerellaceae	Unidentified_Plectosphaerellaceae
6666fbb5f05a688a6853be2ac860548c	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
667b3433b02f1113d15dc55a6d6053d4	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
668543e07160f38ecf90b6675048c7e5	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
668610c6c2ae4e06439348a515796d79	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
669326ec295d0c206b2d801cd2a08588	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
669d92b4696fecafdd84cf6f85d8e7b7	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
66a9654414cf371a014f0433c23286a8	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
66aa8f4e4eacdcdd26c58b2e40626480	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
66c84e933b9bdd551eb7ad2e95647a66	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
66ca8f7217510f16898896bae2adcb85	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unidentified_Mortierella
66cbf6adcf4b997d8c2649bbfe1dd49d	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
66d1809860f4f2dc94ce762e8b40a28c	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unidentified_Sordariales	Unidentified_Sordariales	Unidentified_Sordariales
66d676c2a54eb968089f05e8b70df23e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unidentified_Helotiales	Unidentified_Helotiales	Unidentified_Helotiales
66e73bb2817b7bcd6f12488413a0472f	Fungi	Ascomycota	Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes	Unidentified_Sordariomycetes
66eb9bfb3a70a48ce1ddb20a1f1b1f93	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
66f6d7004ea2401244381990dc832620	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unidentified_Sordariales	Unidentified_Sordariales	Unidentified_Sordariales
670573f6a747847c95ecdbae106b370e	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6717197607934340f22c05e400bd7bfe	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
672106737ec78ca461fa1949a5a95c7d	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
6727b14b903afe432fd14ca1634a5cc1	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Unidentified_Sebacinales	Unidentified_Sebacinales	Unidentified_Sebacinales
672c018cd0dc482a40d0c2a984054a45	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Unidentified_Sporidiobolaceae	Unidentified_Sporidiobolaceae
672d69e6ce3980a19421353abe59ce29	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
6737752e7da80ce46b227ac405b1f6a0	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
674d2c01c1c55a329fc1b2204e7dbc28	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67550f7f6a785d3a7984359140fabdb9	Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi	Unidentified_Fungi
6755de8ce9aca093f995141cf05f9129	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
677911dd6ec8ec9952d81930b50deff9	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Unidentified_Sporobolomyces
